formula,Ed
Ca5F2Na2O16Si4Ti1,0.04607931604058799
Ca5F4Mg5O21P5,0.029072044286654
Ca5Fe1Mn7O20Sr3,0.054318194410043014
Ca5Fe1Mn7O24Sr3,0.08674899713091601
Ca5Fe1Pb3,0.24407122944444395
Ca5Fe4Mn4O20Sr3,0.06882467534743801
Ca5Fe4Mn4O24Sr3,0.063367961476649
Ca5Fe5Mn3O20Sr3,0.054536680381862
Ca5Fe5Mn3O24Sr3,0.056079366231172996
Ca5Ga2Mn4O16Sr1,0.0042900508447560005
Ca5Ga2N4,-0.014313661515243999
Ca5Ga2Sb6,-0.0017582018689290002
Ca5Ga3,0.00024856886029400006
Ca5Ga6O14,0.0007465633999980001
Ca5Gd3Mn3O24Ti5,0.017628959484225
Ca5Ge2O10,0.074749628455929
Ca5Ge3,-0.0007801956249850001
Ca5Ge3H1,-0.010678788055536
Ca5Ge3O11,0.015967980701782
Ca5Ge5O25Ti1Zr4,0.011228526083248999
Ca5Ge6Pd6,-0.055879684705928
Ca5Ge8Ni17,-0.033936886218277
Ca5H1O13P3,-0.027802741363098998
Ca5H1Sn3,-0.013115565252532
Ca5Hg3,0.00791192375
Ca5Ho3Mn3O24Ti5,0.022406548657299
Ca5I2O12,-0.245742253376776
Ca5In2Sb6,-0.006277219687741001
Ca5Ir1,-0.120303655625
Ca5Ir19P12,-0.019036581145819003
Ca5K2Na4O34Si12,0.14091660221892802
Ca5K2O25S6,0.063333028453927
Ca5La10Mn14Ni2O48,0.027122918176390003
Ca5La7Li25Nb8O48,0.115092767043017
Ca5La7Mn7O36Ru5,0.017006560416398003
Ca5Mg1,0.034787080625
Ca5Mn1O33Pb9Si9,0.0014440691601329998
Ca5Mn1O6,0.014343847499902003
Ca5Mn1Pb3,0.17961159111111102
Ca5Mn2N6,0.090943316730772
Ca5Mn2Ni2O12,0.091297656269816
Ca5Mn3O24Ti5Y3,0.020312006282277
Ca5Mn3O24Ti5Yb3,0.006252331624902001
Ca5Mn4O9,0.025906753888871
Ca5Mn5O20Sr3Ti3,0.05814395270838901
Ca5Mn5O24Sr3Ti3,0.06861761803802599
Ca5Mn7O20Sr3Ti1,0.057221712134120015
Ca5Mn7O24Sr3Ti1,0.08229139375839199
Ca5Mn8O13,0.036850585769490005
Ca5N4O2W1,0.023854082538286
Ca5N5Nb1,-0.10248110988621302
Ca5N6Os2,-0.035040252019225004
Ca5N6Ru2,-0.024061074711536
Ca5N6Si2,-0.03365472625088
Ca5N6V2,0.27801053499993605
Ca5Na1O36Sc1Si12Zn5,0.03763038851401
Ca5Nb5O17,0.008373738854195
Ca5O12P2Si1,-0.007496726620604002
Ca5O12P3,0.043921440367515004
Ca5O12Re2,-0.086593799585542
Ca5O12S1Si2,0.004183413125591001
Ca5O12V3,0.0016742952395980002
Ca5O13P3,0.003676898740123
Ca5O13Si3,0.14026265130950102
Ca5O13V3,-0.002535453637726
Ca5O14Te3,0.0007691402272600001
Ca5O14W3,0.028874577840889006
Ca5O15Ta4,0.049461686216288006
Ca5O18Si6,0.08975519288792301
Ca5O22Si6,0.5416158581439441
Ca5P12Rh19,-0.06555050756943799
Ca5P6Pd6,-0.010292259257807
Ca5P8,-0.029198294166666007
Ca5Pb3,0.020060209375
Ca5Pd2,-0.011820844603175002
Ca5Pt2,-0.09338007547619
Ca5Pt3,0.024369964791665998
Ca5Rh1,-0.0996444925
Ca5S11Sn3,0.074158196298582
Ca5S13Sn4,0.40395331828183395
Ca5S16Ti8,0.10433015465531
Ca5Sb3,-0.025140248020833
Ca5Si3,-0.0071522400000000015
Ca5Sn3,0.0062958255208330005
Ca5Zn3,-0.008056029375
Ca65Ga24Sn19,-0.007447175126593
Ca6Cd32Cu1,0.016818274247974
Ca6Co3Fe1O12,-0.011994882224217
Ca6Co3O12Rh1,0.042055773409145
Ca6Co3O12Sc1,0.068674378295572
Ca6Co5Fe3O20Sr2,0.03422935296999
Ca6Co5Fe3O24Sr2,0.08503833674994599
Ca6Co7Cu1O20Sr2,0.037900673912362
Ca6Co7Cu1O24Sr2,0.108034457406246
Ca6Co7Fe1O20Sr2,0.030854960766315
Ca6Co7Fe1O24Sr2,0.098248393062377
Ca6Cr1La2Mn7O24,0.022309990929897005
Ca6Cr1Mn11O36Pr6,0.001939430847272
Ca6Cr5La4O30Ti5,0.00977073677694
Ca6Cu2Sn7,-0.012206228166683
Ca6F1In2N1,-0.008789431701697999
Ca6F1N1Sn2,-0.06741347999962301
Ca6Fe1Mg7Na2O48Si16,0.015903804908011
Ca6Fe1Mn7O20Sr2,0.059836179131840014
Ca6Fe1Mn7O24Sr2,0.095196971732153
Ca6Fe1N5,-0.0030724813541060003
Ca6Fe3Mn5O20Sr2,0.06612780093755301
Ca6Fe3Mn5O24Sr2,0.079328497166681
Ca6Fe7O24V3,0.006656139500173001
Ca6Ga1N5,-0.008812283437626
Ca6Ga6H2O24Si3,0.088169774085763
Ca6Ge1Li1,0.1856290825
Ca6Ge2O1,0.08202194250000801
Ca6H2O13Si3,0.010975596145874
Ca6H2O19Si6,0.005229140378762
Ca6H6O13Si2,0.006520985833389
Ca6Hf19O44,0.018359035688403
Ca6Hf1O8,0.002309869499991
Ca6La14Mg7O60Ti13,0.032743448499692004
Ca6Mn11Nd6O36Sc1,0.009376923777753
Ca6Mn1N5,-0.014248344062512
Ca6Mn7O20Sr2Ti1,0.060493371349936015
Ca6Mn7O24Sr2Ti1,0.08981655310627701
Ca6N1O1Sn2,-0.060918963654963014
Ca6N1Pb2Se1,-0.016411699312457
Ca6N2O21Te5,0.012985075374324
Ca6Na1O18Si4Ti1,0.335209360052016
Ca6Na5Nd5O48Zr16,0.016544308708986002
Ca6O13Si2,0.23702155482143505
Ca6O13Si3,0.09133911107952199
Ca6O19Si6,0.080191007378937
Ca6P19Rh30,0.006629307345456001
Ca6S16Sn5,0.42089314886862506
Ca7Cl1F2Na13O48S12,0.006096104460056001
Ca7Cl2F1Na13O48S12,0.022598936778726
Ca7Cl2H12,-0.0035555874999920007
Ca7Cl3Na13O48S12,0.015312495602995004
Ca7Co6Fe2O20Sr1,0.032162354770607006
Ca7Co6Fe2O24Sr1,0.10286988049999
Ca7Co7Cu1Mg1O20,0.06008408175729901
Ca7Co7Cu1Mg1O24,0.18543705614060305
Ca7Co7Fe1Mg1O20,0.049110332267424006
Ca7Co7Fe1Mg1O24,0.18457176174987905
Ca7Co7Fe1O20Sr1,0.023747727928257
Ca7Co7Fe1O24Sr1,0.115166927750122
Ca7Co8Mg1O20,0.044472780372960014
Ca7Co8Mg1O24,0.2089379555
Ca7Cr5La3O30Ti5,0.014073794851701002
Ca7Cu17O24,0.054144081701314996
Ca7Cu1O12Pt2,0.018289722009275
Ca7F1Nb1O17Si4,-0.007559207893349002
Ca7F2K1Li3O36Si12Ti2,-0.009787976436099
Ca7F3K1O12Si3,0.024587255486748
Ca7F3Na13O48S12,0.001960513764909
Ca7F4Mn1Na5O32Si8Ti1Zr2,0.019748224646821997
Ca7F6Na5O30Si8Ti2Zr2,0.005921675628641001
Ca7Fe1Mg1Mn7O20,0.08675438449171399
Ca7Fe1Mg1Mn7O24,0.16559686815611802
Ca7Fe1Mn7O20Sr1,0.06413928815966001
Ca7Fe1Mn7O24Sr1,0.103330000083271
Ca7Fe2Mn6O20Sr1,0.06767777236121901
Ca7Fe2Mn6O24Sr1,0.09426342499997599
Ca7Ge1,0.22288892343750105
Ca7Ge1N6,0.006043542410714001
Ca7Ge3H3Li1,-0.003297477142856
Ca7Ge6,0.01422949826923
Ca7H4Mn1Na4O36Si12,-0.00038825688845899996
Ca7Ir2Ni1O12,0.04485579908876099
Ca7K1Li3O38Si12Ti2,0.029643251660471007
Ca7Li5Sn11,0.032165133152170004
Ca7Mg1Mn7O20Ti1,0.078936358994146
Ca7Mg1Mn7O24Ti1,0.161613750921241
Ca7Mg1Mn8O20,0.08533641583437601
Ca7Mg1Mn8O24,0.174445632844894
Ca7Mn7O20Sr1Ti1,0.06361026958457999
Ca7Mn7O24Sr1Ti1,0.097756873708266
Ca7N2Tl3,-0.020941740833348
Ca7N4Tl1,-0.017133107592595002
Ca7N6Si1,-0.004961206696602
Ca7N9Nb1Si2,-0.057956217237667
Ca7Na3Nb3O30Ti7,0.064985115674579
Ca7Na3O30Ta3Ti7,0.01005135667494
Ca7Ni4Sn13,-0.017932869062493
Ca7O40Si16,0.05011365164683099
Ca7S13Sn3,0.15380914944230498
Ca7S16Ti8,0.203171424032409
Ca7Sn6,0.008884055786712001
Ca8Cl2Mg1O16Si4,0.4242933431470831
Ca8Co1O28Si8Zn3,0.016534041666120002
Ca8Co3O28Si8Zn1,0.017757486668723
Ca8Cr1O28P7,0.041678264689102
Ca8Cr5La2O30Ti5,0.020130534924542
Ca8Dy3Se12,0.023946241086962
Ca8F3O15Si4,0.028798806020652
Ca8Fe5O24W3,0.033099843625031
Ca8Fe7O60Sc1Si20,0.054629923758604
Ca8Ge5O28Si3Zn4,0.010991351596231
Ca8H3N4,0.016111208766668002
Ca8In3,-0.023267497954544997
Ca8Li7Nb12O40,0.012565637649256
Ca8Mo7O20,0.115567747285652
Ca8Na1O50Si10Sm1Ti10,0.001643246421053
Ca8O18Si5,0.000563045403212
Ca8O29P6,0.25246844856613304
Ca8Se12Yb3,0.099068129191575
Ca9Cl33La5,0.08236811999999902
Ca9Co1K1O28P7,0.007436837801631
Ca9Co1Li1O28P7,0.019984459299591
Ca9Co1Na1O28P7,0.004527210113749001
Ca9Co1O28P7,-0.004259896109159
Ca9Co4O24Y3,0.05504154517194
Ca9Cr1O28P7,-0.013871091185058002
Ca9F1O17Si4,0.015400478528298
Ca9F20Pr1,0.049656995333337006
Ca9F41Ho1Na2Nd1Y5,0.039207379497845
Ca9Fe1O28P7,-0.013778644671988
Ca9Ga10Nb2O42Si6,0.029241809728140007
Ca9In1O28P7,-0.014820688781133
Ca9K1Mg1O28P7,-0.008751125280661999
Ca9K1Mn1O28P7,-0.009172118918346
Ca9La1Mn10O30,0.025943557416671998
Ca9La1Mn1O30Ti9,0.008268713136710001
Ca9La1Mn2O30Ti8,0.008970003581173001
Ca9La1Mn4O30Ti6,0.008290561766297
Ca9La1Mn6O30Ti4,0.010075543950123
Ca9La1O30Ti10,-0.008191056433753001
Ca9Li1Mg1O28P7,0.0044062144971389995
Ca9Li1Mn1O28P7,-0.000504409318612
Ca9Mg1Na1O28P7,-0.012313338320405
Ca9Mg1O28P7,0.0076025094362210015
Ca9Mn1O28P7,-0.0034892377868809992
Ca9Na1Nb1O50Si10Ti9,0.001030539468303
Ca9Na1O30Ta1Ti9,0.0016885994248330002
Ca9Na1O50Si10Ta1Ti9,6.284371874798467e-05
Ca9Na1O60Sc1Si20Zn9,0.0392781051752
Ca9O28Si6W4,0.27381365817783404
Ca9O32Si6,0.42918243789899996
Ca9O60W20,0.046016780996717
Ca9Sb9Zn4,-0.008262023572015999
Cd11Ce1,-0.048369606180555004
Cd11Eu1,-0.017674607083333002
Cd11La1,-0.023307004652801003
Cd11Na2,0.007796599861933001
Cd11Nd1,-0.027149301944446
Cd11Np1,0.037313589687498996
Cd11Pr1,-0.032254945347221
Cd11Pu1,0.174606982899305
Cd11Sm1,-0.014558780227273
Cd11Sr1,-0.019072398263889
Cd11Th1,-0.028100854583332
Cd12In48K23Na8,-0.014620965351403004
Cd13Cs1,-0.06183634651477801
Cd13I28,0.033252239967478996
Cd13In26Se54,0.044455715406585
Cd13K1,-0.015579901785714
Cd13Rb1,-0.062132793953202
Cd141Na26,-0.00864574354491
Cd16K3,-0.048938894591093005
Cd17Ce2,0.040689365360623
Cd17La2,0.010954924226006002
Cd18O56Sn19,0.123665491505402
Cd1Ce1,0.07437666500000001
Cd1Ce1Cs1Se3,-0.09848842875013002
Cd1Ce1Cu1,0.026547298333332994
Cd1Ce1Hg2,-0.05844329327019701
Cd1Ce1In1,0.010745794801948
Cd1Ce1Mg14,0.076210120134512
Cd1Ce1Ni4,-0.035867356414142
Cd1Ce1Pd1,-0.018224177157083
Cd1Ce1Pt1,0.005855627676338001
Cd1Ce1Tl1,0.028630725829558997
Cd1Ce2Cu2,0.009621474
Cd1Ce2Hg1,0.035435352499999004
Cd1Ce2In1,0.042635605156250006
Cd1Ce2Mg1,0.123984819583333
Cd1Ce2O2Se2,0.040306711428617005
Cd1Ce2Pb1,0.026853704873724
Cd1Ce2Pd2,-0.041831047000380005
Cd1Ce2Pt2,-0.043184859999934995
Cd1Ce2S4,0.113061568928563
Cd1Ce2Sb4,-0.012637160714276
Cd1Ce2Se4,0.103466903571436
Cd1Ce3,0.07865414750000001
Cd1Ce4Ir1,0.015638514047618998
Cd1Ce4Ni1,0.06282010666666599
Cd1Ce4Pd1,0.097657799166669
Cd1Ce4Pt1,0.055110931900256
Cd1Ce4Ru1,0.028953736527776
Cd1Cl1H1O1,-0.008355468124392001
Cd1Cl1I1O3,0.004558098125011001
Cd1Cl1K4O15V5,-0.010934132923115
Cd1Cl1O1,0.35322041633974505
Cd1Cl1O15Rb4V5,-0.016207802535792
Cd1Cl1O15Tl4V5,-0.011615205844048002
Cd1Cl1O3V1,0.006252786666503
Cd1Cl1S2Sb1,0.007118873000007002
Cd1Cl2,-0.962192546666666
Cd1Cl2H6N2,-0.060461534369625
Cd1Cl2O2Pb2,-0.031657910954982
Cd1Cl2O4,0.4424358298146141
Cd1Cl3Cs1,-0.041350944333329004
Cd1Cl3H1,0.933442959
Cd1Cl3H3O1,0.058600150937495994
Cd1Cl3H4N1,-0.008077729722648001
Cd1Cl3K1,-0.012975899999966999
Cd1Cl3N1,0.533302950793776
Cd1Cl3Rb1,-0.017538523572451
Cd1Cl3Tl1,-0.016139332499468
Cd1Cl4,0.263311881695996
Cd1Cl4Cu1H8O4,0.027964610555543
Cd1Cl4Li2,0.010904525714286
Cd1Cl4Na2,0.008163065000540001
Cd1Cl4Rb2,0.00796236190476
Cd1Cl5Co1H18N6,-0.016593188347398997
Cd1Cl6,0.4740255895657121
Cd1Cl6H24Ni2O12,0.025853836777797998
Cd1Cl6K1Rb3,-0.008326462336534
Cd1Cl6K4,-0.003623869772704
Cd1Cl6Mg2O12,0.538909421238271
Cd1Cl6N4,0.8753939678068691
Cd1Cl6Rb4,-0.01259691954562
Cd1Cl8Ga2,-0.014759242272768999
Cd1Cl8Na6,-0.009405950332962
Cd1Cl9Cu7K1O8Se2,0.022543006616342003
Cd1Co1Cr4S8,0.072176523988095
Cd1Co1Cu3Se4,0.127047961100816
Cd1Co1Dy4,-0.0352752625
Cd1Co1F5,0.027161872142857
Cd1Co1F6Li1,0.043547578333488005
Cd1Co1Ho4,-0.032903819166666
Cd1Co1La4,-0.025026830833334
Cd1Co1Mg30O32,0.014195868047864
Cd1Co1O12P4,-0.004387112229652
Cd1Co1O3,0.031698337624837
Cd1Co1O5V1,0.08572549539065301
Cd1Co1Tb4,-0.040004064583332
Cd1Co2O4,-0.019381790535636
Cd1Co3N1,-0.005713565999999001
Cd1Co3O24P8,0.010571873472405
Cd1Cr1Cu3Se4,0.138330003611111
Cd1Cr1F6,-0.053931271875001005
Cd1Cr1F6Li1,-0.021208202222915
Cd1Cr1In1S4,0.026413096071426
Cd1Cr1Mg30O32,0.034402569193312006
Cd1Cr1O4,-0.15336765687487303
Cd1Cr1Te2,0.17830956462503197
Cd1Cr2H14N4O8,0.15979697272373802
Cd1Cr2H4K2O10,-0.014076480009673
Cd1Cr2H4O10Rb2,-0.008804416711654
Cd1Cr2O4,-0.07146656571436599
Cd1Cr2S1Se3,0.015901703095231
Cd1Cr2S3Se1,0.026911096428569
Cd1Cr2S4,-0.013399764285725
Cd1Cr2Se4,-0.005963950714288
Cd1Cr3Te4,0.23724524302860506
Cd1Cr4Cs2H4O16,-0.020380619101196998
Cd1Cr4Cu1O8,0.028295466360393
Cd1Cr4Fe1S8,0.059352420357140015
Cd1Cr4Mn1S8,0.004968990357141
Cd1Cr4Mn1Se8,-0.006412415119391001
Cd1Cr4S8Zn1,0.008425871071426
Cd1Cr4Se8Zn1,0.008030170714285998
Cd1Cr6Cu2O12,0.022984993463427
Cd1Cs1Dy1Se3,-0.110291035416657
Cd1Cs1Dy1Te3,-0.058287835624415
Cd1Cs1Er1Te3,-0.050488979374647004
Cd1Cs1F3,-0.083234129999997
Cd1Cs1Gd1Te3,-0.05464833645897701
Cd1Cs1Ho1Te3,-0.014780111390224
Cd1Cs1I3O1,0.30994021191205
Cd1Cs1In1Te3,-0.001589028541769
Cd1Cs1La1Te3,-0.052180328227268
Cd1Cs1Lu1Te3,-0.050218791876873996
Cd1Cs1N3O6,0.039219407639347996
Cd1Cs1O3,0.4156136460000001
Cd1Cs1O9P3,-0.018731915072186
Cd1Cs1Pr1Se3,-0.10240153437459999
Cd1Cs1Pr1Te3,-0.05467064937233
Cd1Cs1Se3Sm1,-0.05837288570825101
Cd1Cs1Se3Tb1,-0.110854658333505
Cd1Cs1Se3Y1,-0.05019161273861
Cd1Cs1Sm1Te3,-0.025347817499674
Cd1Cs1Tb1Te3,-0.021210685596174998
Cd1Cs1Te3Tm1,-0.049105410719680005
Cd1Cs2Ge3S8,-0.021056606919644
Cd1Cs2Hg1,0.45781744058687
Cd1Cs2I4,-0.017289774015807998
Cd1Cs2O7P2,-0.053765997447924006
Cd1Cs3H5,-0.09563294087811999
Cd1Cs3I5,0.003726115555556
Cd1Cs4F12Ni3,-0.00296276499969
Cd1Cu10Fe4Se20Sn5,0.039552824025001
Cd1Cu1Dy1,0.005336857499999
Cd1Cu1F4,-0.005828255833333001
Cd1Cu1Gd1,0.001800775
Cd1Cu1Mg30O32,0.022088303280218997
Cd1Cu1Na1Se2,0.283251256750005
Cd1Cu1O4V1,0.038440923928576
Cd1Cu1O6Se2,0.0017954007031280004
Cd1Cu1O7P2,0.042962884562631004
Cd1Cu1Pr1,0.018875933055556
Cd1Cu1Sb1,0.20749470625
Cd1Cu1Sm1,0.011658665277778
Cd1Cu2,0.009682839166667
Cd1Cu2Dy2,-0.014148050999998003
Cd1Cu2Er2,-0.014318994999999004
Cd1Cu2Eu5,0.004284298749999
Cd1Cu2Ge1S4,-0.006401897501202
Cd1Cu2Ge1Se4,-0.0022391697836110004
Cd1Cu2Ge1Te4,0.005604666095620999
Cd1Cu2Hf1,0.025089277026012997
Cd1Cu2Ho2,-0.014928961999999999
Cd1Cu2Nd2,-0.005103742000001001
Cd1Cu2O3,0.044200848333333
Cd1Cu2O4,-0.098115711805459
Cd1Cu2O8S2,0.6039374894230191
Cd1Cu2Pm1,-0.004158002916667
Cd1Cu2Pr2,0.001912913
Cd1Cu2S4Si1,-0.015288723334876
Cd1Cu2S4Sn1,-0.004909873124346
Cd1Cu2S8Sn3,0.020146710714283003
Cd1Cu2Sc1,0.0016118049999990002
Cd1Cu2Se2,0.119213306999999
Cd1Cu2Se4Sn1,0.005361763375
Cd1Cu2Si1Te4,-0.00393340125
Cd1Cu2Sm2,-0.006263033999995999
Cd1Cu2Sn1Te4,0.0124904675
Cd1Cu2Tb2,-0.013683074000000002
Cd1Cu2Th1,0.029862727532819006
Cd1Cu2Y2,-0.0050749490000010005
Cd1Cu2Yb5,-0.029736569999997006
Cd1Cu2Zr1,-0.008320646164493
Cd1Cu3,0.07378499625000001
Cd1Cu3Ga1Se4,0.209768515555555
Cd1Cu3Ni1Se4,0.112687911851851
Cd1Cu3O12Ti4,0.075626868125893
Cd1Cu3Se4V1,0.207002009861111
Cd1Cu4Er1,-0.07098233622222201
Cd1Cu4Fe1Se8Sn2,0.030661422713043007
Cd1Cu4H14O18S2,0.028125408717875004
Cd1Cu4Ho1,-0.055519374240740015
Cd1Cu4Mn1Se8Sn2,0.004398217312499001
Cd1Cu4O13Tl1V3,0.045661716136373
Cd1Cu4S8Sn2Zn1,0.006538803124996001
Cd1Cu4Tm1,-0.05923624666666601
Cd1Cu4Yb1,-0.021539819759258
Cd1Cu6O8,0.016663635999999
Cd1Dy1,-0.080048950103175
Cd1Dy1Ga1,-0.022897693388883998
Cd1Dy1Hg2,-0.044282022499999005
Cd1Dy1In1,0.000398357666666
Cd1Dy1Ni4,-0.047499507830652
Cd1Dy1Pd2,-0.018955069473955
Cd1Dy1Pt2,0.019372733833328
Cd1Dy1Rh2,-0.012536963750019002
Cd1Dy2Ge2,-0.024469590000005
Cd1Dy2In1,-0.024180852500001
Cd1Dy2Mg1,0.010955557500000998
Cd1Dy2Pd2,-0.057798668300054014
Cd1Dy2S4,-0.004772803214291001
Cd1Dy2Se4,-0.003953857142847001
Cd1Dy2Te4,0.020223697857145003
Cd1Dy2Tl1,-0.01541013
Cd1Dy4Ir1,-0.036383748333338996
Cd1Dy4Ni1,-0.046588882500001004
Cd1Dy4Pd1,-0.04622764754717901
Cd1Dy4Pt1,-0.038025102110427006
Cd1Dy4Rh1,-0.043573190277773996
Cd1Dy4S7,0.045918777291674005
Cd1Dy4Se7,0.048502042499960006
Cd1Er1,-0.08851671125
Cd1Er1Ga1,-0.020534760201146997
Cd1Er1Hg2,-0.032131623749999005
Cd1Er1In1,0.004010969666666001
Cd1Er1Ni4,-0.056355506041304
Cd1Er1Pd2,-0.027228209852582997
Cd1Er1Pt2,0.017545616824187
Cd1Er1Rh2,-0.029663181250001006
Cd1Er2Ge2,-0.014909973000007
Cd1Er2Hg1,0.013869422499999002
Cd1Er2In1,-0.020089774999999
Cd1Er2Mg1,0.012723772499999002
Cd1Er2Os1,-0.095782525
Cd1Er2Pd2,-0.046644560000153004
Cd1Er2S4,-0.015511177380946
Cd1Er2Se4,0.035991646547615004
Cd1Er2Tl1,-0.01024908
Cd1Er4Ir1,-0.029908447916665998
Cd1Er4Ni1,-0.050080714166667005
Cd1Er4Pd1,-0.047577953750017006
Cd1Er4Pt1,-0.035164505000012
Cd1Er4S7,0.055809141527779015
Cd1Eu1,-0.1177403275
Cd1Eu1F1O6Ti2,0.10961104295391699
Cd1Eu1Ge1,-0.036761772848449996
Cd1Eu1Hg2,-0.029538819166665998
Cd1Eu1Pb1,-0.0494138141079
Cd1Eu1Pd1,-0.094893836830035
Cd1Eu1Pt1,-0.10340894542447
Cd1Eu1Sn1,-0.083223429095323
Cd1Eu1Tl2,0.024341304166667004
Cd1Eu2Ga1,0.019575598750001
Cd1Eu2Ge1,0.04354867125
Cd1Eu2Hg1,0.0234199825
Cd1Eu2Li1,0.034277648453194004
Cd1Eu2Mg1,0.031844950624997995
Cd1Eu2Pb1,-0.0613820875
Cd1Eu2Sn1,-0.031282978856038
Cd1Eu2Tl1,-0.07668576625000001
Cd1Eu2Zn1,0.033314339999998
Cd1F1Gd1O6Ti2,0.14172244022736302
Cd1F1Nd1O6Ti2,0.15109796232245198
Cd1F1O6Ti2Y1,0.141242571554481
Cd1F1O6Ti2Yb1,0.120940026307167
Cd1F2,-2.50263942246
Cd1F28O1Sb5,0.019935637446319997
Cd1F3K1,-0.050921336499988014
Cd1F3N1,0.7462383775120021
Cd1F3Na1,-0.009604477000014
Cd1F3Rb1,-0.067187849999993
Cd1F3Tl1,-0.024576635749996
Cd1F4Pd1,0.033087557222270005
Cd1F5Ga1H14O7,-0.00334338830328
Cd1F5Mn1,0.004685117738098
Cd1F6H12O6Sn2,0.00638556333323
Cd1F6Li1V1,-0.007753408891994999
Cd1F6Pb1,-0.058214592500016
Cd1F6Pd1,-0.086148522500177
Cd1F6Pt1,-0.097488243125023
Cd1F6Rh1,-0.057955663046868014
Cd1F6Sn1,-0.09469421749999499
Cd1F6Sn3,0.8521153427499409
Cd1F6Tb1,0.047344555476219005
Cd1F6Ti1,-0.04907309687502
Cd1F7Na1Zn2,0.00363812954546
Cd1F7Rb1Zr1,-0.021711213800733997
Cd1F7Tl1Zr1,-0.021631613999961004
Cd1Fe13Pr6,0.020037674749999
Cd1Fe1Mg30O32,0.014456659699669003
Cd1Fe1Mn1Na2O12P3,0.001436156211956
Cd1Fe1O12P3Sn1,-0.013123899376515
Cd1Fe1O12P3Ti1,-0.019378640569559003
Cd1Fe1O3,0.078252590874997
Cd1Fe1P2S6,0.09507520115908999
Cd1Fe1S2,0.240691118594078
Cd1Fe2O24P6Sb2,-0.021131704489218
Cd1Fe2O4,-0.026726552864597998
Cd1Fe3S8Sn2,0.158829288928573
Cd1Fe4La3O12,0.006807199670702001
Cd1Fe4Ni1O8,0.06555750785714501
Cd1Ga1In1S4,0.08428503107143001
Cd1Ga1Li2,1.2612610925
Cd1Ga1Nd1,0.0010797300000019998
Cd1Ga1Pm2,-0.114513074583334
Cd1Ga1Pr1,0.009764195555557
Cd1Ga1Rh2,-0.028866853749992007
Cd1Ga1Sc2,0.0077707560281419985
Cd1Ga1Sm1,-0.011597402315749
Cd1Ga1Sr1,0.01859525
Cd1Ga1Sr2,0.024844424324153003
Cd1Ga1Y1,0.5428444393808599
Cd1Ga1Yb2,-0.0014989299999989996
Cd1Ga2O4,-0.025582785000024
Cd1Ga2S4,-0.031057377899245
Cd1Ga2Se4,-0.020074212499999
Cd1Ga2Te4,-0.016629959047618003
Cd1Ga4Mn1Se8,0.0022202828571430003
Cd1Ga4S8Zn1,0.006941812857142001
Cd1Ga6Te10,0.0039944138039210006
Cd1Gd1,-0.10447369999999902
Cd1Gd1Hg2,-0.04572455083333401
Cd1Gd1O7Sb1Ti1,-0.022520612961476
Cd1Gd1Pd1,-0.030041666264302994
Cd1Gd1Pd2,0.0022734513012300003
Cd1Gd1Pt2,0.030533455000008
Cd1Gd1Rh2,0.01267121875
Cd1Gd2Hg1,0.0194776025
Cd1Gd2In1,-0.0097277225
Cd1Gd2Mg1,0.015855459999999003
Cd1Gd2O4,0.08150087142855601
Cd1Gd2Pd2,-0.016662435666622
Cd1Gd2S4,0.09447268357139099
Cd1Gd2Se4,0.10259502178571402
Cd1Gd2Tl1,0.174109357499999
Cd1Gd3,0.06035851
Cd1Ge1H3O7P1,0.394256926554507
Cd1Ge1K2O4,-0.039257958182927
Cd1Ge1Li2,0.020008086395833003
Cd1Ge1Li2O4,-0.035415910390677
Cd1Ge1Li2S4,-0.035801743554628
Cd1Ge1O3,0.00136749183333
Cd1Ge1O7P1,0.29821041106245
Cd1Ge1P2,-0.000822603125
Cd1Ge1Pm2,-0.15184827125
Cd1Ge1Sr1,-0.040905766620367004
Cd1Ge1Te4Tl2,0.005144809416584001
Cd1Ge1Yb1,-0.063063311929812
Cd1Ge1Yb2,-0.012503942604167002
Cd1Ge2Na2S6,-0.004765954090922
Cd1Ge2Nd2,-0.042537416030254994
Cd1Ge2Nd6S14,-0.016115325247270003
Cd1Ge2O5,0.012471169374995
Cd1Ge2Pr6S14,-0.014589397977986003
Cd1Ge2S14Sm6,-0.006131983206924999
Cd1Ge2Sm2,-0.040627695818162
Cd1Ge2Tm2,-0.008159835999987
Cd1Ge2Y2,-0.023230717999981
Cd1Ge2Yb2,0.010212244519684
Cd1Ge3,0.28576948750000003
Cd1H1,0.38823420069
Cd1H10N4O8S2,0.07862063470782599
Cd1H18N4O14Se4,0.116712237702373
Cd1H1N1O6Se1,0.25690643829645504
Cd1H1O3P1,0.016486656649315
Cd1H1O6P1V1,0.368820236745371
Cd1H2I3O1Rb1,0.003745156020861
Cd1H2O2,-0.005645310499992001
Cd1H2O4Se1,0.017157843124994
Cd1H2O5Se1,-0.005086126490211999
Cd1H2O8S2,0.0061549757692219995
Cd1H3N1O5,-0.017543593986382
Cd1H4K2O10Se2,-0.00897695132094
Cd1H4Mg1N4O10,0.044233246692418
Cd1H4N8,0.10697953214487199
Cd1H4Na2O10S2,0.000945391578338
Cd1H4Na2O10Se2,-0.003525671039627
Cd1H4O10Re2,0.11127960150708
Cd1H4O4P2,0.08401302196969601
Cd1H4O5S2,0.050458292822052005
Cd1H4O8P2,0.022910539672128003
Cd1H6N1O5P1,0.005638902670872001
