material-id,composition,target
3297,Al1B1O4Sr1,0.069308727382953
80858,O7Pr2Ti2,-0.028032836578864004
44602,Cs2F6Sn1,-0.277880552222248
12546,B1Co4Lu1,0.020480358525637003
41797,Cr1Hg3O4S2,0.33492441426413105
56105,Fe3Ge2O8,-0.005595462680639001
60607,Ge4S28Sm12Sn1,-0.007998841054802001
70847,Li3O8P2Ti1,0.06957480893350501
29175,Ca1Cd2Mg1,0.007961713775168001
33219,Cd2Mg1Tb1,-0.06645050901006501
701,Ag1C7F4H9O4S2,0.2523330220339
84832,Te2Tm1,0.073185771947866
53195,F6Hg3Ta1,-0.012365320624864002
57562,Ga1N5Sr6,0.0034574005584360004
46705,Cu1O8Tb1W2,0.035214885347159004
14753,B4La1O12Sc3,-0.014066332596163002
81672,P2Pd1Rb2,-0.13085995511238901
62160,H5La2,-0.007092627857141
10677,Au1Cu3,-0.012429379999999
4411,Al1Fe4Zr1,0.117403057317074
45148,Cs4O17Si4U3,-0.034071167142661
21495,Bi1Na1O6Sr3,-0.060933963057723015
21001,Bi1Cs1O2,-0.020638167252861002
22319,Bi3Br2Na1O4,-0.018664631000271003
61426,H24Li2Na2Ni1O30P6,0.037956202490344
36522,Cl4Cr1H22N6Na1O2,-0.009855783051719
55313,Fe1Pt3,0.2009711925
83715,S11Tm8,0.001181738881698
27836,C4Co1H10N4O6,0.04975164639269301
16831,Ba1H8O5,-0.0050650244651360005
80978,O7Sr3Ti2,-0.00160832667229
74190,Mn3O32P8Zn9,0.001862690096159
1801,Ag1Rh1Sm2,0.024028892587525
67543,K2O5Se2,-0.074037712352643
13037,B1Mg6O7Rb1,0.6464670087793921
15407,B6Li5Mn6O18,0.024297100870722003
71604,Li8O6Sn1,-0.015935955501698
25891,C1Li2O7P1Tl1,0.037375407048933
74769,Mo1U7,0.1807611775
299,Ag1Al1Cl6Na2,0.15004693224995302
80756,O6Ta1V1Zn2,0.102954913296995
30233,Ca1Mn4O13Sr6,0.029263449374938
8177,As1Er1Te1,-0.037971003333298
18680,Ba2O7Tl1W2,0.4149294107637171
53904,F8Li2Mn4O1,0.069435983999992
75800,N4Na16O12W3,0.294535236039186
58257,Ga3O12Sc2Y3,-0.020782812756304003
13342,B2Ba1H8O8,0.622730982565677
5380,Al24Cd7O96Si24Tl10,0.030850238453391007
52490,F3O2Os1,0.019802207395818002
83456,Rh2Tm1Y1,0.013121212499996
9936,As4Cs2O14Pd3,-0.006657209999144001
5340,Al20Cr2Nd1,0.20126203835403805
10821,Au1Gd1Mg1,-0.10807490986344301
28882,C8Cl1Cu1N4S4,0.8962606792685651
58185,Ga3In1N4,0.06033620875
77471,Nd11Sn10,-0.019749702380943
26682,C2F2Na3O6Yb1,0.0062178664575660006
18189,Ba2F7Pr1,0.044811245500000006
22911,Br18Cs1La1Ta6,-0.002852462756307
72384,Mg1O2Rb2,-0.0027088915005860003
33676,Ce1Cs2O3,-0.116337278333501
10376,Au1Br6Cs2Y1,0.09485427525055
18659,Ba2O6W1,0.147889395416617
83626,Ru2Sc1Ta1,-0.19491055249999
5087,Al1O11Pb3S1,0.26455026144564003
19743,Ba6F34Mg11,0.0025949511765770003
671,Ag1C2N2Tl1,0.256226147138055
13233,B1Pt2Y1,-0.12814863937499202
43415,Cr4La3O12Sm1,0.0034565782499410003
80326,O4Sb1Tm1,-0.092652621907471
7796,As1C1F6H3S3,0.10889744559738901
47228,Cu2Ho1In1,-0.005884738928572
33712,Ce1Cu2,-0.05140357333333402
69701,Li1O13P3Ti3,0.060245535106950014
83901,S3Te1Tl2,-0.042667393620454006
54985,Fe1Na3O4,0.0024844852083310003
34612,Ce2Ni17Si9,0.015765747745543002
3593,Al1C2H16N3O8P2,0.030113203784802006
60980,H12O10Rb2Te1,-0.021399427203
39459,Co1Os1Zr2,-0.012526963974007
38646,Co1H16N2O16P4,-0.006020602103635001
23825,Br3Pr3Rh1,-0.059831374238215
31594,Ca3Ni2O12V3,0.030172020625477
72397,Mg1O3Ru1,0.6313149479999931
75517,N2Nb1O2Sr2,0.163497767114395
52091,F2H2O5S1Sn2,0.013662171509685002
43182,Cr3Li4Ni2O16Sb3,0.07364587616074
58248,Ga3Ni1U1,0.049180401999999006
30005,Ca1Ir1Mn1O6,0.212808742297332
25725,C1I2O1Pt1,0.08895189187499801
13736,B2Fe1Rh5Ti2,0.097033708416659
47157,Cu2Ge1Mn1Te4,-0.000914036926515
17432,Ba1O7Sc2Sm2,-0.015751091403238
68530,La1Rh1Sb1,-0.102362342222229
51105,Eu2O4Ti1,-0.010194053596520002
19789,Ba6Na2O17P2Ru2,-0.021077299869280003
30918,Ca2Fe1Ga1O5,-0.0019617203163080003
25753,C1Ir2Mo2,0.72390726625
5426,Al2B2Cs2O7,-0.053449355019863004
68532,La1Rh1Si3,-0.063174236332546
2704,Ag4P2S7,0.006929834358975001
14868,B4O11Sc2Sr2,0.006324945744435001
47637,Cu2Sc1Si2,-0.029831030444445007
4238,Al1F1K1Mg3O11Si3,0.05055816840093602
60774,Ge7Ni16Ti6,0.022199067568959
43488,Cr5F26Na3Sr4,-0.008213338093958
47390,Cu2Mg1Y2,-0.011040127833327
77899,Nd6Ni20P13,-0.014784477777530001
59820,Ge1Sc1Tb1,-0.000688887481479
51107,Eu2O5Re1,0.03144660058826
25229,C1Cu1O3,0.08542407350000401
25550,C1H1N1O1,-0.038277570349652006
48524,Cu6Ga21Li13,-0.039917740374999004
56115,Fe3H26N1O36P8,0.15837591765346498
62361,H6O6Te1,-0.008727678269295
45062,Cs3Ni1,0.7097188303448271
52265,F2O9Pb2Ti4,0.006807998382655001
42934,Cr2O4Zn1,-0.07682394499664601
31588,Ca3Nb1O6,0.050223002187509004
45027,Cs3In1Mg3O36P12,0.002008272166289
35406,Cl1Fe1O5Te2,0.004146982347240999
30786,Ca2Cd3Cl10O18,0.4548784399393141
66604,Ir4La5Sn10,0.0028433684365500003
65742,In2Nd1Pr1,-0.003639405363397001
11280,Au2Bi1Tb5,0.005982250624999
74595,Mo1O6Sb2,0.04863809277779002
31833,Ca5Co7Fe1O20Sr3,0.024440438832602003
70382,Li2O12P3V2,0.009190768946461
73787,Mn1Sb1V1,0.29834771333333404
3941,Al1Co4La1,0.07434114865942099
70882,Li3S3V1,0.07695098989795701
3487,Al1Bi4Cu3O12,0.3937356312187381
55818,Fe2Mo1O12Sr4W1,0.016071915707456003
69562,Li1Nb1Ru2,0.007330481249998
33642,Ce1Co5H4,0.0641474325
76759,Na3Tl1,-0.004524185
27493,C3H12N2O15P2V3,0.355213179482319
25956,C1Mg6Sr1,0.4503461977378541
18213,Ba2Fe2O7Tl1,0.272860217204827
50111,Er1U1,0.4287462075
52208,F2N1O2V1,0.542527113996209
56873,Fe5Ni1O8,0.090015761607139
56465,Fe3O24P6Sb1Sr2,-0.0007971280992790001
79234,O13Pb4Re4,0.061729864440912
43972,Cs1H3Na2O12S3,-0.004734628375867
50484,Er6Ni20P13,-0.0325485307307
63504,Hg2N2O3,0.16917291643214302
24470,Br9C2La5,-0.023532779933353003
57341,Ga1In1P2,0.041440050000001005
42813,Cr2Li4O13Si4,0.048205354564296005
46302,Cu1Mg1O7P2,-0.00172517402082
66888,K1Na1O1,0.014896494999997003
64362,I10Ta7Te24,0.0020683802659210004
41742,Cr1H16Li2O20P4,0.015293276404142
9485,As2O4Pb1,-0.010628405714406
60663,Ge5O14Tl8,-0.143299485186546
66126,Ir1Li1Pr2,0.041371339124999004
68129,La1Li1Nb4O12,0.08185409895833501
8006,As1Cl6In1K2,0.136664893236593
30822,Ca2Co1O6Te1,-0.0036784637235790004
45547,Cu1Fe1Li1O4,0.025999032410695
45744,Cu1Ge2Ho2O8,0.028242703487605002
33961,Ce1In2Rh1,0.021659416249999
15718,B9Ba3Ho1O18,0.008331094462143002
44036,Cs1I3Sm1,0.06801981416666701
49794,Er1K1O12P4,0.006647561389115
60634,Ge5Ho2Ru3,-0.037293981428572
58965,Gd2Mo4O15,0.005734940099146
11410,Au2Ga1Li1,-0.039367566250016
76259,Na1O8V5,0.06440014732142299
81658,P1Y3,0.501639047500002
46829,Cu1Rh2Ta1,-0.012716544375
53493,F6Mo1,-0.33487297267000704
75444,N1S3,0.09357120606625
9527,As2O9Zr1,0.4278007977082911
18868,Ba3Co6Nd3O16,0.048244454013737004
78756,Ni6Ta1Ti1,0.0104698434375
44174,Cs1Mo1N3O11,-0.010947766311392
63965,Ho1P2Ru2,-0.041833344387101006
18787,Ba3C3Co1N3,-0.096976502499815
73563,Mn1O3Pr1,-0.039658967302903005
32634,Cd1K4P2,-0.07876145339285401
7419,Al8Fe4Th1,-0.04754914023801
70649,Li3Mn2O8Si2,0.09204807114392698
1896,Ag1Tl1Y2,-0.021070969999999
71769,Lu1O3Tl1,0.08509008950010499
31675,Ca3Sb2,0.4179189090714261
46940,Cu1Sn1Zr1,-0.021776956111194002
84098,Sb1Zn3,0.18167191781250008
73987,Mn2O5Pt2,0.575221772013894
20306,Be1O6Ta2,0.099454987777781
4426,Al1Ga1O7Sn2Sr2,0.301156835341415
56168,Fe3Li2Mn3O12,0.100765473031256
74707,Mo1S4Se2W2,0.012630194999998
61445,H26O40P6Rb6Te3,0.022990336688008
62729,Hf1O3Th1,0.6726498407499929
34007,Ce1K2O8P2,-0.042667654201242
73741,Mn1Rh2Si1,-0.02358068250044
46459,Cu1Na3O2,-0.024376609164991
38575,Co1Ge1Ta1,-0.103611132330381
80992,O7Ti1V2,-0.039260384748216005
46648,Cu1O4W1,0.08626476499999801
64161,Ho2O2Sb1,-0.02443368926942
53198,F6Ho1Na1Rb2,-0.052608875001609004
64128,Ho2Mn12P7,-0.03831969714286
26795,C2H10Mn4O16Zn3,0.003888756026671
74117,Mn3Nb6O11,-0.030214750077688007
34861,Ce3Tl1,0.0010457525
40642,Co3Li4O16Te2V3,0.04962949444019701
30012,Ca1Ir2O12Sr7,0.002208744318163
33156,Cd2F31O2Sb5,0.059656488094263015
33150,Cd2Eu1P2,-0.091652893833405
68930,La3O7Ru1,-0.006114453409148001
24167,Br6Cs2Na1Y1,-0.015298417000192
81450,Os2Si2Sm1,-0.24409656916666905
59733,Ge1Pr2Rh3,-0.021574007563199
3061,Al12O25Sr7,0.108296087173246
23126,Br1Fe3O8Pb4,0.05537198854491402
64605,I2Nd1,-0.057860130833334016
15533,B7Cl1Mg3O13,-0.014407400975785
28123,C4H2O9Y1,0.177621239804632
7332,Al7Li5Na2O72Si29,0.059379042392034
24834,C1Ca10O27P6,0.000995664147773
39249,Co1Ni1P1,-0.053988579119217006
36466,Cl3Pt1,-0.26330152248166905
81993,Pb1Rh2Yb1,-0.067786307857141
66003,In5Mo18O28,0.270462137965694
38724,Co1Hf2Tc1,-0.047660985000008003
19911,Ba8O24Ta7,0.041368166871794
19893,Ba8Ho3O18Pt4,-0.006707135531331
6642,Al3Pr1,-0.035748195999999004
16876,Ba1I4La1,-0.010772817083335
13581,B2Co1Ir5Mg2,-0.039192776200015
24636,C12F18In1K3O12,0.15266567168445802
22222,Bi2O6Pr1Zn1,0.07176132193710101
23539,Br2Nb1Se2,0.000944439040416
3083,Al13Cr4Si4,0.005772887959182
31601,Ca3O12Sb2Si3,0.121129471874358
77851,Nd3Ti1,0.251399547708333
21525,Bi1Nd1O6Sr2,-0.0414814426131
20914,Bi1Cl4N3S4,0.052474763864996006
51197,Eu3Nd1,0.087935088125
64242,Ho3Nd1S6,-0.015864500750186
63308,Hg1P1Pt5,0.008321116785714
59780,Ge1Rh3Y2,-0.018012296525693
201,Ac2Na1Pb1,-0.113144307395833
70175,Li2Mn1O5Si1,0.09825538955729801
27958,C4Dy3,-0.006093387383929999
32974,Cd1Pr2S4,0.097040993214282
50685,Eu1K3,0.19506703774999895
71139,Li4Ni3O8Sn1,0.017319163593845003
21714,Bi1Pt3,0.15153135
38693,Co1H6O8Se2,0.010430284999995001
36006,Cl2Hg1N4O8,1.7770525043888972
37845,Cl9Cs3Fe2,0.026505832500006002
25339,C1F3H2O3S1Si1,0.7317048456509451
45754,Cu1Ge2O8Sm2,0.009867591345707
22987,Br1Ce1La1S5Sb1,0.02152848783984
46773,Cu1Pm2Pt1,-0.560712491354981
50105,Er1Tl1Zn1,0.027516044999998
6415,Al3Eu3O12Sc2,-0.010509367117205
49006,Dy1Ni1Sb1,-0.138629046840746
56898,Fe5O24P6W1,0.014740338929860004
14710,B4H20Mg1N2,0.006304242808633001
75482,N1Ti3Zn3,-0.02079628523811
37948,Co12Lu2P7,-0.0046853694278040005
20338,Be1Th3,0.33798909528846105
81798,P3U1,-0.0062497274107169995
6157,Al2Ti1V1,0.025123495833332996
73313,Mg7Si4,0.22214677090909
44307,Cs1O3Sr1,0.4162522938834629
32149,Cd1Cl2O2Pb2,-0.031657910954982
62661,Hf1Mn2,-0.137698334999999
15181,B6Ba2Mg1O12,0.006277299523728001
73398,Mn1Na1Nd1O6W1,-0.028958496045338
60367,Ge3Na3Ni2O12,0.15178642516497198
75279,N1Nb1O2Sr1,0.073174322064445
84402,Se4Yb3,0.22177880091517801
34060,Ce1Li8O6,0.002250980666671
61982,H4Li1Mn3O12P2,0.038384250661835005
64609,I2O11S2,-0.043819392277826004
51017,Eu2H6Ru1,-0.22962358469333305
67341,K2Mn2Mo3O12,-0.007116922614554002
19174,Ba3O15Ta5,-0.024008623516347003
51934,F1O2Sb1,0.008792512374976
59695,Ge1Pb1S4Tl2,-0.0071305263080550015
22272,Bi2Pt1,-0.046330189999999
3123,Al16Co7Zr6,-0.014741667927603
65153,In1Li2,-0.019524793888888
48319,Cu4Mn6O15Se4Sr8,0.000498631423251
52569,F4H1Mn1Na2O3P1,0.035182695515697006
64456,I1N3Rb2,0.0099521625
17648,Ba25Bi15O54,0.06964891497363701
33303,Cd3Cs2Te4,-0.08250634083333401
59479,Ge1Mn1Ru2,-0.097734395156252
53110,F6H12N2O4Ti1,0.10758729480708501
58423,Ga5La3Nb1O14,0.044745332463712005
43105,Cr3La3O15Sr2Ti2,0.007919705401586999
60657,Ge5Na4O17Zr2,0.07678915527680401
28479,C5N4,0.558146268525555
55688,Fe2Li2O6V1,0.339373207139939
56278,Fe3Li4O16Te2V3,0.04555763792939
36434,Cl3O12Tm1,-0.08862271640681699
81659,P1Yb1,-0.32391789750000005
13134,B1Ni1,0.004538573541667
5465,Al2Ba3N4,-0.014936861388823
71790,Lu1Os2,-0.39788430999999896
273,Ag13O6Os1,0.018904034750003
23214,Br1La1O7Pb6,-0.006369759910221
24687,C13Cl1Cu4H24N7,0.21445830184948805
35032,Cl10Cu4Li4O1,0.07841331842099501
35250,Cl1Cr3O12Sr5,-0.018985870619032
13492,B2C3N6,0.171536694475453
3987,Al1Cr3Na4O28P8,0.00146296052768
48614,Cu7Te4,0.143373790454545
47939,Cu3Li4O16Ti2V3,0.10536936464145301
32650,Cd1La2Te4,0.11791048482142501
71893,Lu1Tb1,0.019115513333332
21812,Bi28Cr2O47,0.026486777662334003
48348,Cu4Pd1,0.014688227499999
31746,Ca4Ge3O11,0.099949959050928
42523,Cr1Si1V1,0.24647309991232605
64771,I3Rh1,-0.2067091125
29330,Ca1Cr1F6,-0.047403093265385006
36673,Cl4La1N1O4,0.16771413882535302
51346,F10Rb1Sm3,-0.041128934642595004
1021,Ag1Dy1Pb1,-0.07710330918300601
7539,As11K3,-0.011809460401784998
25058,C1Co12Ge4,0.067564531249999
68858,La3Li6Nb2O12,0.07619997108708901
38235,Co1Dy6Te2,-0.014324572499884
54397,Fe1Hf1Mg6O8,0.354878665781154
22711,Bi6Cd5Cl12O8,0.021235343548394
13539,B2Ca3N4,-0.04616447777767901
74796,Mo2N5Na3,-0.011767790028596
50845,Eu1O8Re2,-0.16468148992106302
59617,Ge1Ni6Si1,-0.00047463499998300003
83544,Ru1S1Se1,0.017505963749999
17722,Ba2C2F3Gd1O6,-0.06177689356819301
63383,Hg1Sn1Yb1,-0.028055084601636002
39225,Co1Nd1P1,0.092715961257488
20078,Be1Cr3,0.2106520809375
19277,Ba3Y1,0.21796844249999905
20334,Be1Si1Zr1,-0.097126281410261
17482,Ba1O9Si3Ti1,-0.011219459664327
22653,Bi4U3,0.099736425714286
61514,H2Li1N1,-0.07554200610342501
47943,Cu3Li4O16V5,0.096552543142797
67418,K2Na3O10P3,-0.012425176318879998
74456,Mo15Se19Sn2,0.073652422291668
4342,Al1Fe1Ir2,0.003684402500004
24816,C19Co6Ge2O19,0.4185200417798711
59543,Ge1Na2O6Te1,-0.04325557131649501
61225,H1Mg1Na3O8P2,-0.00785197561009
39276,Co1Ni1Zr2,-0.031290330425726
80480,O5Re1,0.44949780104166903
61498,H2K2O7P2,0.031271303706553004
18457,Ba2Mn1Te3,-0.024036035851032003
7220,Al6Fe6U1,0.007170239230769
54060,Fe12Gd2P7,-0.0205001595238
77631,Nd1Ru1Si2,-0.054474630382996006
75426,N1Pr3Se3,-0.011287400535706002
47705,Cu3Er1Ga2,-0.025782504992337998
6660,Al3Sn1,0.16021224125000005
52640,F4Li1Y1,-0.032677937083676
54839,Fe1Mn1Nb4O12,0.001160416388885
44515,Cs2F6Hf1,-0.21047131481480305
58010,Ga2Mn3Si1Y3,0.139630836666673
54667,Fe1Li2O8W2,-0.000239457136961
54088,Fe13La6Pb1,0.012083696750000001
60755,Ge7H1O20,0.5689934208705301
66601,Ir3Zr5,-0.025119929270812
6061,Al2O21Rb6Sb6,0.734448645168516
69587,Li1Nd1Zn2,0.019053855991869
64109,Ho2Ir1Ru1,-0.07405534281250399
51274,Eu5H1Sn3,-0.020687979027785
69539,Li1Nb10O18,0.018950382930432
39024,Co1Mg1Mo2O7,0.14200479685577802
37072,Cl6Cs2Ga1Tl1,0.05292567250005101
47072,Cu2Fe1O4V1,0.1161636625
26960,C2H9N11O8,0.3752167504455381
21963,Bi2Cu1U1,0.14135481125000002
2279,Ag2Mg1P2S6,-0.0027918337984700003
50738,Eu1Mn2Sb2,0.216511952000001
46194,Cu1Li2Mn2O6,0.11359575933313001
40114,Co2Na3O4,0.037470201666671005
68263,La1N1O5Pb1,0.02054042398648
33907,Ce1Hf1Mg30O32,0.12700878451140898
77992,Ni1O16P4V3,0.037073782140498
53645,F6Rb2Si1,-0.07828748814863701
84036,S8Zr21,-0.05718151577605801
60811,Ge9Li4O20,0.015186872836991001
77113,Nb1Pd3,-0.106028339166667
58810,Gd1O8Tl1W2,-0.039123617344984006
69013,La4O19Re6,-0.0033542913971270003
12238,B1Be2H1O4,-0.034656070019524005
76772,Na4Ni7O16,0.065389034615732
34345,Ce1Pt4Rh1,0.023645308997241002
52133,F2La2O2Pd1,0.6358391515271771
18072,Ba2Cu3O6,-0.039198741363184006
57738,Ga1Pd2Sm1,-0.054398644374854005
26014,C1N1O6Pb1,0.3966816958333279
60067,Ge2Mn2Sm1,-0.042483560999982004
58900,Gd1Th3,0.0700809175
75615,N2Pb3,0.338030921548
83193,Re1Ru1Si2U1,0.099490729235716
40999,Co4O6Zn1,0.16616612136362402
71037,Li4Mn5O16Sb3,0.035888079642762
10804,Au1Ga1Li2,-0.07388796875002901
16888,Ba1In1La1Mn1O6,0.07058202258281301
39061,Co1Mg30O32Rb1,0.07534534343761799
32063,Ca9F1O17Si4,0.015400478528298
81680,P2Pr1,0.002048385416665
10619,Au1Cs1I4O12,-0.015330521180492
84917,Ti2Zr1,0.030418508888889
33043,Cd1Se4Sm2,0.10557888892857101
35404,Cl1Fe1O3Sr2,-0.036243865467535004
22115,Bi2Li5O24P6V3,0.09398520149389399
48933,Dy1Lu1O3,0.075279419374895
58573,Ga9Pt2Tb3,0.027715660099199003
2080,Ag2Cu1Na2O2S2,0.4724259889586681
48699,Cu9O36Ti12Y2,0.058372245887923
3667,Al1Ca1Pd1,-0.032366535516803005
78763,Ni7P5Pr3,0.016078930611065002
28830,C7Cl7H21N4V1,0.38874393799222295
64274,Ho3Ru4Si12,-0.021097850914479
32085,Ca9Na1O60Sc1Si20Zn9,0.0392781051752
65430,In1O8P2Rb3,-0.038327171525539
18879,Ba3Cr2O9W1,-0.018925472327107
39416,Co1O6W1Zn2,0.057361225500007
62427,H8I1N4P1,-0.0014195927976080002
81787,P3Sn1,0.007930317544641999
81956,Pb1Pd2Tb1,0.007235060028750999
54389,Fe1H8Mg2Sr1,-0.023673508273033
17508,Ba1P8,0.008302391428575001
74017,Mn2O7Tb2,-0.048287667295703
53087,F6Ga1Rb2Tl1,-0.015656877000437
69309,Li1Mg1Pt1Sn1,-0.05808563223453101
79237,O13Pb4Sb2Sn2,-0.023119103033527003
62195,H5Na3O6Si1,0.002455043944507
41549,Cr1F6H12O6Si1,0.038301110384316
23393,Br2C4O4W1,0.4445957793939461
56263,Fe3Li4O15P4,0.046438681826988
83505,Rh3Tl1,0.15114384124999902
13339,B2Ba1Ga2O7,-0.009123969616839001
63445,Hg2K1Na1,0.5886827856250001
43422,Cr4Li2O13Si4,0.050379281736963
34886,Ce4Ge3S12,0.019114038651298
1171,Ag1F6Rb2Sb1,0.049551108686389005
65414,In1O4Pr1Sr1,0.036211847678687015
20099,Be1Er1F6Rb1,-0.011496366255381
14353,B3Ir7Zn5,-0.001938061638888
77628,Nd1Rh3,-0.008656289166666001
12742,B1Fe1Ta1,-0.080345682829489
13573,B2Cl23I5Sr1Zr12,-0.04201600694932802
71988,Lu2Ru3Si5,-0.054424454218755004
19493,Ba4Li1O12Ta3,-0.033004864048352005
80080,O3Sc1Tl1,0.079751139374792
442,Ag1Au1Te4,-0.011875319849851
82200,Pd1S4U2,-0.05543807944329302
32515,Cd1Hg2Ho1,-0.040585747083333006
60161,Ge2O5Rb2,0.020791355154351
34075,Ce1Mg1Ni4,-0.064657207916652
36515,Cl4Co5Mo4Na2O16,-0.023431894374700002
40279,Co2Sn1Zr1,-0.024285041666628003
7115,Al5O16Sb3,0.055173051614593
30666,Ca1Pr3,0.07853429812499901
60080,Ge2N2Sr3,-0.010814907617964001
4874,Al1Mg30O32V1,0.048278948282831004
79048,O12P3Sb1Ti2,0.10997778342664401
78169,Ni1Pd2Te2,-0.018553190499988003
29895,Ca1H8K2N12O4,0.046744702107243005
59150,Ge11Ho6,0.116762202647059
16658,Ba1Fe4Nb2O12,0.36249521236832105
50670,Eu1K1Mo2O8,-0.010691731696333001
52972,F5O5Te2Ti2,0.071108128961547
15784,Ba10Cu15Ho5O33,0.024973349008223
23381,Br2C2N4S2Te1,0.6643949999228981
649,Ag1C1N1O1,0.14612533612375306
22808,Bi8O27Rh8,0.008758786642442
62000,H4Li4Rh1,-0.019886153611111002
57038,Fe7O32P8,0.08504608909132201
55767,Fe2Li7O24P7,0.06813438852145401
33007,Cd1Rh2Zr1,-0.048633012812499
16850,Ba1Hg1Sn1,-0.030316654000074
5641,Al2Ce1Pd5,0.0015444574038590002
40378,Co3Dy4Ga16,-0.015930408423588
14174,B3Bi6Li1O14,0.038262596527817
70275,Li2Na1O4P1,-0.007909546534937001
14331,B3H3Li1O9P1,0.000363184474433
910,Ag1Cr1P2Se6,-0.04579428110938
36391,Cl3N1Ni1,1.290870467793778
56147,Fe3La7Li1O16Sr1,0.07218546998283801
8032,As1Co1O1Sm1,0.21963534248476105
58850,Gd1Rb3,0.7610977722413791
66348,Ir1Sc1Si1,-0.11800156377105803
66594,Ir3U1,-0.214091762499999
27669,C3O3Rh1,0.23681460803571205
26835,C2H1O3Sn1,0.22988372879463695
83809,S28Si5Tb12,0.016242146111127002
56185,Fe3Li2O8Te1,0.025897055446359
63750,Ho1Ir1Sn1,-0.15630260837005402
37008,Cl6Co1,0.18639001670857305
28244,C4Li3Mn1O12,0.08580357815628302
13406,B2C1Ce1Pd2,0.079834038541658
30742,Ca1Sr1Zn2,-0.000310408479415
79800,O2S1Tb2,-0.10133163435570698
81416,Os1Tc1V2,-0.035120287742644
10243,As8Ni3Zr4,-0.005880443492475001
27194,C2Pa1,0.034737350416666
45131,Cs4Ge1Te6,-0.006433433045482001
5903,Al2Ho2O7Sr1,0.047151262499954
22265,Bi2Pb6S9,-0.001036850588234
29215,Ca1Cl1H1,-0.01339358611114
64709,I3Mn2O5Sb3,-0.00027607871004200004
41663,Cr1Fe3O24P6Ti2,0.10732444486009801
26431,C2Cl1Cu1H6Se1,0.06663408831676
38588,Co1Ge2La1,-0.031467159254505
67153,K1O8Ru4,-0.005743601538440999
55040,Fe1Nd2O6V1,-0.006859371868976999
64432,I1Li7N2,-0.009314832999984002
80945,O7Sm2Zr2,0.036643032869355004
34499,Ce2Cu5Zn2,0.032100854444444
77206,Nb1Zn8Zr3,0.0191139125
49162,Dy1Sb1,-0.22645356124999905
58698,Gd1Li1O8W2,-0.003429253520769
5014,Al1Nd1,-0.015474105838181998
47684,Cu2Yb1,-0.032934562708333004
1772,Ag1Pr2Tl1,0.002031797499999
76351,Na1Se4V2,-0.0055438495238090005
13530,B2Ca1O8,0.556455061136344
82437,Pd3Ti2,-0.003594838459129001
38408,Co1Fe1Se2,0.20900593106870002
16282,Ba1Co5Cu3O24Sr7,0.046768157271689
1662,Ag1O2Rh1,0.037774653749999006
36663,Cl4K1O4Pr1,0.4388047277500121
6331,Al3Ce2Ge4,-0.024271494590625
52415,F3Li3Mn2O8P2,0.06670404431667401
74088,Mn2Yb1,0.3904315625000001
39888,Co2Hf1Sn1,-0.059462808690474
12114,B12Tb1,-0.016141210641025
76194,Na1O6P1,0.7130730833853329
68028,K6Nb11O30,0.020993171383791004
62014,H4Mg2Ni1,-0.06726074370219001
83841,S2Te1Tm2,-0.003608605999992
80703,O6Sb2U1,0.0048664184517
66730,K1Li3O4Pb1,-0.006364272744864999
40789,Co3O8W1,0.15427954239583702
70477,Li2O5Zr2,0.075343230503382
70846,Li3O8P2Sn1,0.05579952836027901
61206,H1Li2O5P1V1,0.07897864030584299
29331,Ca1Cr1F6Li1,-0.02037007018221
20984,Bi1Cr3Li2O8,0.020772634999892
42058,Cr1Li5O12Si4,0.07561010564420001
35335,Cl1Er1O3Se1,-0.071605540528325
55591,Fe2Ir2Li5O10,0.013102197789512
49226,Dy2Fe17H3,0.08101389727272701
73333,Mn11O16Zn1,0.004808564821423
35336,Cl1Er1O3Ti1,-0.027066454601847003
80727,O6Sm2W1,-0.112145518140702
72455,Mg1O6Pr1Ti2,0.07133430824947301
33276,Cd2Pr1Yb1,-0.013139819999991002
31088,Ca2Li1Si3,-0.005434456666675001
8087,As1Cs2F6In1,0.12856672005417702
5619,Al2Ca5Sb6,-0.014169810578638004
39600,Co1Sn2,0.004499261805555
63345,Hg1Pt1,0.10731415125
59057,Gd3N1Se3,-0.046182483928566005
54710,Fe1Li4N2,0.280665631954127
78746,Ni6Sb1Sn1,0.002148071136987
10192,As7Ge4In1Rb2,0.032783756581164
29848,Ca1H2Mn2Na1O12P3,-0.008823787351131
33333,Cd3In1,0.020662987916666
65363,In1Ni2Ti1,0.029467945507135006
45891,Cu1Hg1O6Se2,-0.0008065057363420001
72805,Mg1Zn2Zr1,0.034749402600669
20938,Bi1Cl6Li1Na2,0.120101152750003
74925,Mo2Se3Te1,0.021476889166666003
65163,In1Li2Rh1,-0.09119675875000098
62973,Hf2Rh1Tc1,-0.116422647499997
75435,N1Rh1,0.31978057381
7497,Al9Ir3Sm2,-0.17870805392857195
17872,Ba2Cl7Sc1,0.025757786249997004
49152,Dy1Ru2Tm1,-0.253903943999999
27361,C3Cr1Li2O9,0.07523973883304201
25632,C1H5N3O4,0.21252895326176396
6576,Al3Na1O14P2,0.34423549103120904
8802,As1Se1U2,-0.017276062499965
80913,O7Sb3Zn1,0.22288071744318705
71490,Li7Mo12S16,0.004190667428570999
68726,La2Ni2Zn1,0.005585516999998001
84768,Tb1Yb3,0.11402706916666601
7532,As10Li27,0.024556774358107
80013,O3Rb1Ta1,-0.00654458488227
